pitcher_name_first,pitcher_name_last,pitcher_mlbid,game_date,pi_pitch_type,mph,rpm,pitch_result,pitch_outcome,rel_x,rel_y,rel_z,plate_x,plate_z,at_bat_index,pitch_of_ab,inning,half_inning,runs_home_before,runs_away_before,pitchid,year
Ricky,Nolasco,445060,2017-06-26,CS,76.84856,2750,B,B,-0.89523023,55.43,6.257492,0.35561073,0.09219275,40,2,5,bottom,0,3,330984,2017
James,Shields,448306,2017-06-29,CS,70.2059,2588,HBP,HBP,-1.5769193,54.22,6.380963,2.5126853,0.3776365,39,3,5,top,4,2,342951,2017
James,Shields,448306,2017-06-29,CS,68.33627,2550,S,S,-1.7820228,54.46,6.3961277,-0.024780393,3.2087424,50,4,6,top,4,3,343353,2017
Ricky,Nolasco,445060,2017-07-01,CS,75.796326,2624,B,B,-1.2285024,55.53,6.193034,1.7343959,1.1720588,13,1,3,top,1,0,349858,2017
Ricky,Nolasco,445060,2017-07-01,CS,75.796326,2624,B,B,-1.2285024,55.53,6.193034,1.7343959,1.1720588,13,1,3,top,1,0,349859,2017
Ricky,Nolasco,445060,2017-07-01,CS,75.796326,2624,B,B,-1.2285024,55.53,6.193034,1.7343959,1.1720588,13,1,3,top,1,0,349860,2017
Ricky,Nolasco,445060,2017-07-01,CS,76.005356,2717,B,B,-0.8782849,55.37,6.1804056,1.0296937,0.9701257,15,2,3,top,1,0,349877,2017
Zack,Greinke,425844,2017-07-01,CS,68.97045,2451,B,B,-0.83640313,54.84,6.263907,1.7595475,1.3228481,23,5,4,top,1,0,350485,2017
Ricky,Nolasco,445060,2017-07-01,CS,74.50005,2601,S,S,-0.8393735,55.17,6.176436,0.89378583,1.6721481,27,3,5,top,2,0,351011,2017
Ricky,Nolasco,445060,2017-07-01,CS,74.50005,2601,S,S,-0.8393735,55.17,6.176436,0.89378583,1.6721481,27,3,5,top,2,0,351013,2017
Ricky,Nolasco,445060,2017-07-01,CS,74.375694,2578,F,F,-0.833256,55.49,6.123335,-0.3228299,1.8716758,43,2,7,top,2,0,352142,2017
Ricky,Nolasco,445060,2017-07-01,CS,74.375694,2578,F,F,-0.833256,55.49,6.123335,-0.3228299,1.8716758,43,2,7,top,2,0,352143,2017
Ricky,Nolasco,445060,2017-07-01,CS,74.292534,2659,B,B,-0.95760596,55.23,6.08578,0.019049874,0.763551,50,5,8,top,4,0,352647,2017
Ricky,Nolasco,445060,2017-07-01,CS,75.04768,2720,FB,OUT,-0.99442255,55.28,6.1727962,0.18605013,2.0294404,51,2,8,top,4,0,352651,2017
James,Shields,448306,2017-07-04,CS,65.57872,2232,F,F,-1.2740917,54.24,6.3937197,0.60821,2.136761,23,5,3,bottom,2,2,362645,2017
James,Shields,448306,2017-07-04,CS,65.041954,2277,F,F,-1.6554561,54.45,6.3429923,-1.0900289,2.4575005,30,4,4,bottom,3,2,363061,2017
James,Shields,448306,2017-07-04,CS,65.041954,2277,F,F,-1.6554561,54.45,6.3429923,-1.0900289,2.4575005,30,4,4,bottom,3,2,363063,2017
Ricky,Nolasco,445060,2017-07-07,CS,73.364006,2481,B,B,-1.0975176,55.29,6.109456,0.934993,-0.9215323,7,3,1,bottom,0,0,373785,2017
Ricky,Nolasco,445060,2017-07-07,CS,73.364006,2481,B,B,-1.0975176,55.29,6.109456,0.934993,-0.9215323,7,3,1,bottom,0,0,373787,2017
Ricky,Nolasco,445060,2017-07-07,CS,72.89691,2683,B,B,-0.97272205,55.27,6.3102245,-0.82760733,1.1617653,14,2,2,bottom,3,0,374218,2017
Ricky,Nolasco,445060,2017-07-07,CS,74.52955,2561,B,B,-0.89739144,54.81,6.0556417,0.80590785,0.13450149,20,4,2,bottom,7,0,374365,2017
Ricky,Nolasco,445060,2017-07-07,CS,74.52955,2561,B,B,-0.89739144,54.81,6.0556417,0.80590785,0.13450149,20,4,2,bottom,7,0,374368,2017
Ricky,Nolasco,445060,2017-07-07,CS,74.52955,2561,B,B,-0.89739144,54.81,6.0556417,0.80590785,0.13450149,20,4,2,bottom,7,0,374369,2017
James,Shields,448306,2017-07-14,CS,70.04839,2395,F,F,-1.6791846,54.31,6.305822,0.987605,1.4257312,8,4,2,top,0,0,386651,2017
Ricky,Nolasco,445060,2017-07-14,CS,74.36131,2549,GB,OUT,-0.9579937,55.5,6.0580297,-0.1325203,1.0264734,9,5,2,top,0,1,386694,2017
Ricky,Nolasco,445060,2017-07-14,CS,75.09256,2659,S,S,-0.86555,55.48,6.1826224,0.20118241,2.132942,25,2,4,top,1,1,387749,2017
Ricky,Nolasco,445060,2017-07-14,CS,75.09256,2659,S,S,-0.86555,55.48,6.1826224,0.20118241,2.132942,25,2,4,top,1,1,387751,2017
James,Shields,448306,2017-07-14,CS,65.57325,2456,F,F,-1.404365,54.2,6.291366,0.98226124,2.2579503,29,3,4,top,1,3,387896,2017
James,Shields,448306,2017-07-14,CS,67.977135,2501,FB,OUT,-1.4805857,54.2,6.2824774,0.0071255984,2.905485,29,6,4,top,1,3,387909,2017
James,Shields,448306,2017-07-14,CS,67.977135,2501,FB,OUT,-1.4805857,54.2,6.2824774,0.0071255984,2.905485,29,6,4,top,1,3,387910,2017
Ricky,Nolasco,445060,2017-07-14,CS,74.75159,2572,GB,OUT,-0.9272755,55.51,6.063825,0.082908235,1.5295464,34,4,5,top,1,1,388309,2017
Ricky,Nolasco,445060,2017-07-14,CS,74.75159,2572,GB,OUT,-0.9272755,55.51,6.063825,0.082908235,1.5295464,34,4,5,top,1,1,388312,2017
Ricky,Nolasco,445060,2017-07-14,CS,74.75159,2572,GB,OUT,-0.9272755,55.51,6.063825,0.082908235,1.5295464,34,4,5,top,1,1,388313,2017
James,Shields,448306,2017-07-14,CS,68.817856,2475,B,B,-1.7229784,54.25,6.1795163,-1.0049177,3.437266,37,1,5,top,2,3,388383,2017
Ricky,Nolasco,445060,2017-07-14,CS,75.17637,2488,S,S,-1.0252256,55.27,5.9942937,0.01231207,1.5684457,41,1,6,top,1,1,388780,2017
Ricky,Nolasco,445060,2017-07-14,CS,75.17637,2488,S,S,-1.0252256,55.27,5.9942937,0.01231207,1.5684457,41,1,6,top,1,1,388783,2017
Ricky,Nolasco,445060,2017-07-14,CS,75.17637,2488,S,S,-1.0252256,55.27,5.9942937,0.01231207,1.5684457,41,1,6,top,1,1,388786,2017
Ricky,Nolasco,445060,2017-07-14,CS,76.41324,2675,FB,OUT,-0.9674805,55.4,5.986615,0.01412134,0.980444,41,4,6,top,1,1,388797,2017
Zack,Greinke,425844,2017-07-19,CS,66.52944,2208,B,B,-0.9717463,55.04,6.215621,0.7375547,0.24722923,3,2,1,bottom,0,0,408175,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.49732,2523,S,S,-0.6372715,55.4,6.268427,0.825459,2.36913,7,1,1,top,0,5,415570,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.49732,2523,S,S,-0.6372715,55.4,6.268427,0.825459,2.36913,7,1,1,top,0,5,415574,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.49732,2523,S,S,-0.6372715,55.4,6.268427,0.825459,2.36913,7,1,1,top,0,5,415577,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.28273,2587,B,B,-0.93679297,55.33,6.1476126,1.1789093,0.33930218,12,3,2,top,0,5,415946,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.28273,2587,B,B,-0.93679297,55.33,6.1476126,1.1789093,0.33930218,12,3,2,top,0,5,415949,2017
Ricky,Nolasco,445060,2017-07-21,CS,74.209496,2477,S,S,-0.9259304,55.35,6.1244173,-0.15785791,2.3680325,14,1,2,top,0,5,416026,2017
Ricky,Nolasco,445060,2017-07-21,CS,74.209496,2477,S,S,-0.9259304,55.35,6.1244173,-0.15785791,2.3680325,14,1,2,top,0,5,416031,2017
Ricky,Nolasco,445060,2017-07-21,CS,74.209496,2477,S,S,-0.9259304,55.35,6.1244173,-0.15785791,2.3680325,14,1,2,top,0,5,416034,2017
James,Shields,448306,2017-07-21,CS,68.794044,2497,S,S,-2.0675807,54.57,6.3892674,0.1869566,0.8952358,14,3,2,bottom,0,2,416059,2017
James,Shields,448306,2017-07-21,CS,68.4169,2349,B,B,-1.7898211,53.62,6.4599586,-0.6934123,3.7918913,15,7,2,bottom,0,2,416140,2017
James,Shields,448306,2017-07-21,CS,68.4169,2349,B,B,-1.7898211,53.62,6.4599586,-0.6934123,3.7918913,15,7,2,bottom,0,2,416143,2017
James,Shields,448306,2017-07-21,CS,68.4169,2349,B,B,-1.7898211,53.62,6.4599586,-0.6934123,3.7918913,15,7,2,bottom,0,2,416145,2017
Ricky,Nolasco,445060,2017-07-21,CS,74.85412,2635,GB,OUT,-0.8700216,55.15,6.196495,0.35770035,1.484801,18,3,3,top,0,5,416350,2017
Ricky,Nolasco,445060,2017-07-21,CS,74.85412,2635,GB,OUT,-0.8700216,55.15,6.196495,0.35770035,1.484801,18,3,3,top,0,5,416356,2017
Ricky,Nolasco,445060,2017-07-21,CS,74.85412,2635,GB,OUT,-0.8700216,55.15,6.196495,0.35770035,1.484801,18,3,3,top,0,5,416360,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.99161,2695,B,B,-0.8840684,55.28,6.2164335,1.9174345,0.56595576,25,2,4,top,0,5,416808,2017
Ricky,Nolasco,445060,2017-07-21,CS,75.99161,2695,B,B,-0.8840684,55.28,6.2164335,1.9174345,0.56595576,25,2,4,top,0,5,416811,2017
Ricky,Nolasco,445060,2017-07-21,CS,73.61338,2483,S,S,-0.9547169,55.43,6.0923724,-0.44369748,1.7632847,27,5,4,top,0,5,416896,2017
Ricky,Nolasco,445060,2017-07-21,CS,73.61338,2483,S,S,-0.9547169,55.43,6.0923724,-0.44369748,1.7632847,27,5,4,top,0,5,416899,2017
Ricky,Nolasco,445060,2017-07-21,CS,73.9812,2536,LD,1B,-0.7697171,55.71,6.0971746,1.1963582,0.8597742,29,6,4,top,0,5,416975,2017
James,Shields,448306,2017-07-21,CS,66.799644,2529,B,B,-1.7441751,54.02,6.312212,-0.7059134,4.417954,35,5,4,bottom,2,5,417189,2017
James,Shields,448306,2017-07-21,CS,66.01321,2422,B,B,-1.8249753,54.45,6.261713,-1.2186146,4.408201,38,3,4,bottom,4,5,417233,2017
James,Shields,448306,2017-07-21,CS,66.306206,2495,LD,2B,-1.5771234,53.62,6.234311,0.9673235,1.8498741,45,4,5,bottom,4,6,417738,2017
James,Shields,448306,2017-07-21,CS,66.306206,2495,LD,2B,-1.5771234,53.62,6.234311,0.9673235,1.8498741,45,4,5,bottom,4,6,417739,2017
James,Shields,448306,2017-07-21,CS,66.306206,2495,LD,2B,-1.5771234,53.62,6.234311,0.9673235,1.8498741,45,4,5,bottom,4,6,417740,2017
Ricky,Nolasco,445060,2017-07-26,CS,73.255356,2484,B,B,-1.0177348,55.46,5.9765077,-2.3665385,3.0180235,12,2,2,bottom,1,1,437506,2017
Ricky,Nolasco,445060,2017-07-26,CS,72.96442,2432,B,B,-1.185662,55.49,5.902664,0.6338704,0.16308297,23,1,3,bottom,1,1,438078,2017
James,Shields,448306,2017-07-26,CS,68.75179,2441,B,B,-1.8802581,53.82,6.0989113,-1.4713795,3.356616,24,3,4,top,0,1,438339,2017
Ricky,Nolasco,445060,2017-07-26,CS,74.523094,2441,B,B,-1.1964122,55.35,5.9103003,-1.6417559,3.901598,30,2,4,bottom,1,1,438597,2017
James,Shields,448306,2017-07-26,CS,68.58548,2556,F,F,-1.6259338,53.53,6.339393,-1.3608341,2.2623174,29,7,5,top,0,1,438892,2017
Ricky,Nolasco,445060,2017-07-26,CS,74.143875,2529,F,F,-1.2475444,55.34,5.9321027,-1.0511185,1.8768325,40,5,5,bottom,2,1,439213,2017
Ricky,Nolasco,445060,2017-07-26,CS,74.84367,2731,B,B,-1.0388364,55.3,5.9080343,1.806296,0.48973337,45,2,6,bottom,2,1,439575,2017
Zack,Greinke,425844,2017-07-29,CS,65.098885,2264,B,B,-0.546574,54.79,6.225426,1.4043232,2.1013699,57,3,7,bottom,1,3,450695,2017
Zack,Greinke,425844,2017-07-29,CS,65.098885,2264,B,B,-0.546574,54.79,6.225426,1.4043232,2.1013699,57,3,7,bottom,1,3,450698,2017
James,Shields,448306,2017-07-31,CS,67.97979,2507,B,B,-1.7849509,53.56,6.180216,2.1610372,1.0775151,34,3,5,top,0,3,458172,2017
James,Shields,448306,2017-07-31,CS,70.43228,2491,F,F,-1.8333408,53.62,6.160666,0.16285062,1.9059484,34,4,5,top,0,3,458174,2017
James,Shields,448306,2017-07-31,CS,70.43228,2491,F,F,-1.8333408,53.62,6.160666,0.16285062,1.9059484,34,4,5,top,0,3,458175,2017
James,Shields,448306,2017-07-31,CS,66.83629,2377,B,B,-1.6405602,53.64,6.284626,1.3480536,0.5115449,46,4,6,top,0,6,458517,2017
James,Shields,448306,2017-07-31,CS,66.83629,2377,B,B,-1.6405602,53.64,6.284626,1.3480536,0.5115449,46,4,6,top,0,6,458520,2017
Ricky,Nolasco,445060,2017-08-01,CS,74.745316,2699,F,F,-0.98389554,55.74,6.16951,0.57999045,1.404206,1,2,1,top,0,0,459529,2017
Ricky,Nolasco,445060,2017-08-01,CS,75.89789,2613,B,B,-0.9033827,55.25,6.1319,2.4780402,0.48058248,19,3,3,top,0,1,460706,2017
Ricky,Nolasco,445060,2017-08-01,CS,74.87568,2560,B,B,-1.0572009,55.02,6.1230955,1.5151651,-0.54339266,27,4,4,top,0,1,461216,2017
Ricky,Nolasco,445060,2017-08-01,CS,73.380455,2518,B,B,-1.265862,56.11,6.243153,1.5680306,1.3107293,34,1,5,top,0,1,461648,2017
Ricky,Nolasco,445060,2017-08-01,CS,73.380455,2518,B,B,-1.265862,56.11,6.243153,1.5680306,1.3107293,34,1,5,top,0,1,461649,2017
James,Shields,448306,2017-08-05,CS,68.01621,2515,S,S,-1.6650323,54.27,6.2794237,-0.749641,2.9307945,8,4,1,bottom,2,1,476048,2017
James,Shields,448306,2017-08-05,CS,68.01621,2515,S,S,-1.6650323,54.27,6.2794237,-0.749641,2.9307945,8,4,1,bottom,2,1,476056,2017
James,Shields,448306,2017-08-05,CS,68.01621,2515,S,S,-1.6650323,54.27,6.2794237,-0.749641,2.9307945,8,4,1,bottom,2,1,476061,2017
James,Shields,448306,2017-08-05,CS,69.48159,2582,B,B,-2.2208838,53.8,5.9609976,-0.48250464,0.90109617,14,4,2,bottom,2,1,476450,2017
James,Shields,448306,2017-08-05,CS,70.574165,2541,B,B,-2.9764948,53.85,5.6844754,2.284085,0.4973244,48,2,6,bottom,4,1,478426,2017
James,Shields,448306,2017-08-05,CS,67.39852,2623,B,B,-1.8832918,53.97,6.1816,1.7430766,0.24295284,48,4,6,bottom,4,1,478435,2017
Ricky,Nolasco,445060,2017-08-06,CS,76.3492,2512,S,S,-1.3796686,55.47,6.0551386,0.37244585,0.17623158,2,2,1,top,0,0,480249,2017
Ricky,Nolasco,445060,2017-08-06,CS,76.3492,2512,S,S,-1.3796686,55.47,6.0551386,0.37244585,0.17623158,2,2,1,top,0,0,480253,2017
Ricky,Nolasco,445060,2017-08-06,CS,73.26791,2425,B,B,-1.2649994,55.3,6.1815248,-2.4617417,2.4445686,2,3,1,top,0,0,480260,2017
Ricky,Nolasco,445060,2017-08-06,CS,74.85098,2540,S,S,-1.0572567,55.5,6.2039695,0.28764316,2.3196738,11,2,2,top,1,0,480844,2017
Ricky,Nolasco,445060,2017-08-06,CS,74.33775,2535,F,F,-1.0864013,55.46,6.034335,0.092253186,1.7461975,30,3,4,top,2,4,481935,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.102516,2608,B,B,-1.2096361,55.17,6.0093627,0.6992103,1.1423055,4,2,1,bottom,0,0,499486,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.102516,2608,B,B,-1.2096361,55.17,6.0093627,0.6992103,1.1423055,4,2,1,bottom,0,0,499490,2017
Ricky,Nolasco,445060,2017-08-11,CS,73.33204,2553,LD,OUT,-1.0764705,55.12,5.9935756,-0.90604025,2.4040508,5,1,1,bottom,0,0,499518,2017
Ricky,Nolasco,445060,2017-08-11,CS,73.33204,2553,LD,OUT,-1.0764705,55.12,5.9935756,-0.90604025,2.4040508,5,1,1,bottom,0,0,499521,2017
Ricky,Nolasco,445060,2017-08-11,CS,73.33204,2553,LD,OUT,-1.0764705,55.12,5.9935756,-0.90604025,2.4040508,5,1,1,bottom,0,0,499523,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.51606,2532,S,S,-1.1076633,55.12,5.971906,-0.06033509,1.2226083,17,3,3,bottom,1,1,500257,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.51606,2532,S,S,-1.1076633,55.12,5.971906,-0.06033509,1.2226083,17,3,3,bottom,1,1,500261,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.06108,2568,GB,2B,-1.1481824,55.25,6.0590115,-0.09472237,2.4805498,27,5,4,bottom,1,1,500755,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.19008,2486,S,S,-1.0998905,55.36,5.9500203,-0.21600337,1.6731853,28,1,4,bottom,1,1,500759,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.19008,2486,S,S,-1.0998905,55.36,5.9500203,-0.21600337,1.6731853,28,1,4,bottom,1,1,500765,2017
Ricky,Nolasco,445060,2017-08-11,CS,74.19008,2486,S,S,-1.0998905,55.36,5.9500203,-0.21600337,1.6731853,28,1,4,bottom,1,1,500769,2017
James,Shields,448306,2017-08-12,CS,70.233116,2388,S,S,-3.1310668,53.93,5.509055,0.6055804,1.5305579,34,4,5,top,1,3,505649,2017
James,Shields,448306,2017-08-12,CS,70.233116,2388,S,S,-3.1310668,53.93,5.509055,0.6055804,1.5305579,34,4,5,top,1,3,505652,2017
James,Shields,448306,2017-08-12,CS,70.233116,2388,S,S,-3.1310668,53.93,5.509055,0.6055804,1.5305579,34,4,5,top,1,3,505654,2017
James,Shields,448306,2017-08-12,CS,71.63388,2669,F,F,-3.3371994,53.9,5.3698525,0.018160336,1.9782522,36,3,5,top,1,3,505695,2017
James,Shields,448306,2017-08-12,CS,71.63388,2669,F,F,-3.3371994,53.9,5.3698525,0.018160336,1.9782522,36,3,5,top,1,3,505696,2017
James,Shields,448306,2017-08-12,CS,74.01781,2555,F,F,-3.380079,53.45,5.2706957,0.92832845,1.3447354,36,5,5,top,1,3,505699,2017
James,Shields,448306,2017-08-12,CS,69.244484,2474,S,S,-3.0500107,53.43,5.4274406,1.2313181,1.1144398,43,3,6,top,1,3,506209,2017
James,Shields,448306,2017-08-12,CS,69.244484,2474,S,S,-3.0500107,53.43,5.4274406,1.2313181,1.1144398,43,3,6,top,1,3,506212,2017
Andrew,Albers,452027,2017-08-15,CS,69.81537,2321,B,B,2.2830982,54.48,6.001899,-0.25766385,0.0036721486,18,4,3,top,0,1,517324,2017
Andrew,Albers,452027,2017-08-15,CS,69.81537,2321,B,B,2.2830982,54.48,6.001899,-0.25766385,0.0036721486,18,4,3,top,0,1,517326,2017
Ricky,Nolasco,445060,2017-08-16,CS,73.18606,2416,B,B,-1.2726494,55.09,6.3747425,-2.5221114,3.4696653,5,6,1,bottom,0,0,520982,2017
Ricky,Nolasco,445060,2017-08-16,CS,73.18606,2416,B,B,-1.2726494,55.09,6.3747425,-2.5221114,3.4696653,5,6,1,bottom,0,0,520984,2017
Ricky,Nolasco,445060,2017-08-16,CS,73.18606,2416,B,B,-1.2726494,55.09,6.3747425,-2.5221114,3.4696653,5,6,1,bottom,0,0,520986,2017
Ricky,Nolasco,445060,2017-08-16,CS,72.25219,2321,B,B,-0.9626029,55.14,6.534902,-0.81067455,3.5635033,19,3,3,bottom,2,0,521790,2017
Ricky,Nolasco,445060,2017-08-16,CS,72.25219,2321,B,B,-0.9626029,55.14,6.534902,-0.81067455,3.5635033,19,3,3,bottom,2,0,521797,2017
Ricky,Nolasco,445060,2017-08-16,CS,73.388016,2382,S,S,-1.2635677,55.36,6.438046,0.465064,0.9901019,20,2,3,bottom,2,0,521836,2017
Ricky,Nolasco,445060,2017-08-16,CS,72.52085,2449,B,B,-1.2002299,55.17,6.366333,-1.6469346,1.7412894,20,3,3,bottom,2,0,521847,2017
Ricky,Nolasco,445060,2017-08-16,CS,74.090904,2554,S,S,-1.0498337,54.95,6.3256907,0.21248251,1.550943,33,3,4,bottom,2,0,522472,2017
Ricky,Nolasco,445060,2017-08-16,CS,74.82859,2489,S,S,-1.0900904,54.79,6.3421655,0.82033366,0.90567464,33,4,4,bottom,2,0,522483,2017
Ricky,Nolasco,445060,2017-08-16,CS,74.82859,2489,S,S,-1.0900904,54.79,6.3421655,0.82033366,0.90567464,33,4,4,bottom,2,0,522485,2017
Ricky,Nolasco,445060,2017-08-16,CS,71.14365,2559,B,B,-1.1166098,55.23,6.375554,-2.198415,4.239313,39,2,5,bottom,2,1,522854,2017
Ricky,Nolasco,445060,2017-08-16,CS,74.94985,2438,B,B,-1.1052787,54.88,6.4536834,0.87531626,1.0635407,47,2,6,bottom,2,3,523361,2017
Ricky,Nolasco,445060,2017-08-16,CS,74.94985,2438,B,B,-1.1052787,54.88,6.4536834,0.87531626,1.0635407,47,2,6,bottom,2,3,523368,2017
Ricky,Nolasco,445060,2017-08-16,CS,74.94985,2438,B,B,-1.1052787,54.88,6.4536834,0.87531626,1.0635407,47,2,6,bottom,2,3,523371,2017
Andrew,Albers,452027,2017-08-21,CS,69.32147,2210,GB,OUT,2.6741178,54.88,5.890283,0.5804252,1.0203092,7,2,1,bottom,0,0,542175,2017
Andrew,Albers,452027,2017-08-21,CS,70.73049,2132,F,F,2.628475,54.99,5.9504747,-0.13648222,1.2558138,20,6,2,bottom,2,1,542564,2017
Andrew,Albers,452027,2017-08-21,CS,70.73049,2132,F,F,2.628475,54.99,5.9504747,-0.13648222,1.2558138,20,6,2,bottom,2,1,542565,2017
Andrew,Albers,452027,2017-08-21,CS,68.870094,2248,LD,OUT,2.5064878,54.91,5.926709,0.12085158,2.2820287,38,2,4,bottom,2,5,543256,2017
Andrew,Albers,452027,2017-08-21,CS,68.870094,2248,LD,OUT,2.5064878,54.91,5.926709,0.12085158,2.2820287,38,2,4,bottom,2,5,543257,2017
Andrew,Albers,452027,2017-08-21,CS,68.870094,2248,LD,OUT,2.5064878,54.91,5.926709,0.12085158,2.2820287,38,2,4,bottom,2,5,543258,2017
Andrew,Albers,452027,2017-08-21,CS,67.83531,2162,F,F,2.4691906,55.12,5.973076,-0.24999604,1.4754244,45,2,5,bottom,2,5,543541,2017
Andrew,Albers,452027,2017-08-21,CS,67.83531,2162,F,F,2.4691906,55.12,5.973076,-0.24999604,1.4754244,45,2,5,bottom,2,5,543542,2017
Andrew,Albers,452027,2017-08-21,CS,68.65571,2177,LD,1B,2.410936,55.18,5.9860096,-0.46625045,1.8072593,52,4,6,bottom,2,6,543844,2017
Andrew,Albers,452027,2017-08-21,CS,68.65571,2177,LD,1B,2.410936,55.18,5.9860096,-0.46625045,1.8072593,52,4,6,bottom,2,6,543845,2017
Andrew,Albers,452027,2017-08-21,CS,68.65571,2177,LD,1B,2.410936,55.18,5.9860096,-0.46625045,1.8072593,52,4,6,bottom,2,6,543846,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.12678,2557,S,S,-0.9092585,55.32,6.2547345,0.36379266,2.093284,2,3,1,top,0,0,545060,2017
Ricky,Nolasco,445060,2017-08-22,CS,73.432434,2418,S,S,-1.1969086,55.47,6.038363,-1.0376875,2.0170481,4,4,1,top,0,0,545219,2017
Ricky,Nolasco,445060,2017-08-22,CS,73.432434,2418,S,S,-1.1969086,55.47,6.038363,-1.0376875,2.0170481,4,4,1,top,0,0,545222,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.71534,2409,B,B,-0.8927617,55.34,6.187862,2.4132078,-0.013331406,23,4,3,top,1,0,546317,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.71534,2409,B,B,-0.8927617,55.34,6.187862,2.4132078,-0.013331406,23,4,3,top,1,0,546320,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.666595,2573,B,B,-0.8258926,56.31,6.30403,2.017116,0.2828898,31,2,4,top,1,0,546768,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.666595,2573,B,B,-0.8258926,56.31,6.30403,2.017116,0.2828898,31,2,4,top,1,0,546771,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.33095,2437,GB,1B,-0.9843434,55.59,6.133979,-0.5547751,2.6916354,32,3,4,top,1,0,546824,2017
Ricky,Nolasco,445060,2017-08-22,CS,74.33095,2437,GB,1B,-0.9843434,55.59,6.133979,-0.5547751,2.6916354,32,3,4,top,1,0,546827,2017
James,Shields,448306,2017-08-23,CS,71.20325,2428,GB,OUT,-2.783421,53.51,5.6400385,0.15545094,1.2111403,38,4,6,top,1,2,551856,2017
James,Shields,448306,2017-08-23,CS,69.1209,2434,B,B,-3.2379317,53.51,5.620623,3.4297705,-0.19875172,39,4,6,top,1,3,551870,2017
Zack,Greinke,425844,2017-08-25,CS,65.63765,2405,LD,1B,-0.73667365,55.23,6.4699845,-0.38489842,1.7360432,39,3,6,top,4,2,560332,2017
Zack,Greinke,425844,2017-08-25,CS,65.63765,2405,LD,1B,-0.73667365,55.23,6.4699845,-0.38489842,1.7360432,39,3,6,top,4,2,560335,2017
Zack,Greinke,425844,2017-08-25,CS,65.63765,2405,LD,1B,-0.73667365,55.23,6.4699845,-0.38489842,1.7360432,39,3,6,top,4,2,560337,2017
Ricky,Nolasco,445060,2017-08-27,CS,72.67567,2504,FB,OUT,-0.9126903,55.31,6.233994,-0.30037078,2.8119888,1,3,1,top,0,0,566869,2017
Andrew,Albers,452027,2017-08-27,CS,70.63065,2288,GB,1B,2.3833497,55.17,6.162611,0.26315424,2.5193274,14,4,1,bottom,5,1,567373,2017
Andrew,Albers,452027,2017-08-27,CS,70.63065,2288,GB,1B,2.3833497,55.17,6.162611,0.26315424,2.5193274,14,4,1,bottom,5,1,567374,2017
Ricky,Nolasco,445060,2017-08-27,CS,74.32565,2619,S,S,-0.9834737,55.36,6.2182407,0.3152786,1.736866,10,3,2,top,0,2,567537,2017
Andrew,Albers,452027,2017-08-27,CS,71.307755,2339,GB,OUT,2.4078867,55.07,6.0990753,-1.0395074,0.49729964,22,4,2,bottom,6,1,567957,2017
Ricky,Nolasco,445060,2017-08-27,CS,75.06042,2522,B,B,-0.97413164,55.21,6.200874,1.4053533,0.62414736,15,4,3,top,0,2,568023,2017
Ricky,Nolasco,445060,2017-08-27,CS,75.06042,2522,B,B,-0.97413164,55.21,6.200874,1.4053533,0.62414736,15,4,3,top,0,2,568024,2017
Ricky,Nolasco,445060,2017-08-27,CS,73.81178,2527,GB,OUT,-0.87537515,55.34,6.252666,0.732868,2.4473305,15,5,3,top,0,2,568026,2017
Ricky,Nolasco,445060,2017-08-27,CS,73.81178,2527,GB,OUT,-0.87537515,55.34,6.252666,0.732868,2.4473305,15,5,3,top,0,2,568029,2017
Ricky,Nolasco,445060,2017-08-27,CS,74.13277,2596,B,B,-0.74993175,55.04,6.177313,2.154633,1.7170798,17,3,3,top,0,2,568091,2017
Andrew,Albers,452027,2017-08-27,CS,69.70258,2340,F,F,2.4765775,55.08,6.119334,1.1768342,1.8146007,32,5,3,bottom,6,1,568547,2017
Andrew,Albers,452027,2017-08-27,CS,69.70258,2340,F,F,2.4765775,55.08,6.119334,1.1768342,1.8146007,32,5,3,bottom,6,1,568548,2017
Andrew,Albers,452027,2017-08-27,CS,69.70258,2340,F,F,2.4765775,55.08,6.119334,1.1768342,1.8146007,32,5,3,bottom,6,1,568549,2017
Ricky,Nolasco,445060,2017-08-27,CS,72.77662,2481,B,B,-1.0653951,55.58,6.2387505,1.5221714,0.67307436,22,2,4,top,0,2,568577,2017
